14.6693 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
29.6823 	EXP 	window1: blendMode = 'avg'
29.6990 	EXP 	window1: blendMode = 'avg'
29.7157 	EXP 	window1: blendMode = 'avg'
29.7324 	EXP 	window1: blendMode = 'avg'
29.7489 	EXP 	window1: blendMode = 'avg'
29.7657 	EXP 	window1: blendMode = 'avg'
29.7823 	EXP 	window1: blendMode = 'avg'
29.7990 	EXP 	window1: blendMode = 'avg'
29.8155 	EXP 	window1: blendMode = 'avg'
29.8325 	EXP 	window1: blendMode = 'avg'
29.8489 	EXP 	window1: blendMode = 'avg'
29.8655 	EXP 	window1: blendMode = 'avg'
29.8823 	EXP 	window1: blendMode = 'avg'
29.8989 	EXP 	window1: blendMode = 'avg'
29.9156 	EXP 	window1: blendMode = 'avg'
29.9323 	EXP 	window1: blendMode = 'avg'
29.9490 	EXP 	window1: blendMode = 'avg'
29.9656 	EXP 	window1: blendMode = 'avg'
29.9822 	EXP 	window1: blendMode = 'avg'
30.0190 	EXP 	inducer_stimulus: autoDraw = True
30.0190 	EXP 	Fixation_cross1: autoDraw = False
30.5129 	EXP 	inducer_stimulus: autoDraw = False
30.5129 	EXP 	Noise_patch: autoDraw = True
31.4992 	EXP 	window1: blendMode = 'avg'
31.5128 	EXP 	Noise_patch: autoDraw = False
31.5128 	EXP 	Fixation_cross2: autoDraw = True
31.5152 	EXP 	window1: blendMode = 'avg'
31.5319 	EXP 	window1: blendMode = 'avg'
31.5485 	EXP 	window1: blendMode = 'avg'
31.5653 	EXP 	window1: blendMode = 'avg'
31.5816 	EXP 	window1: blendMode = 'avg'
31.5984 	EXP 	window1: blendMode = 'avg'
31.6151 	EXP 	window1: blendMode = 'avg'
31.6318 	EXP 	window1: blendMode = 'avg'
31.6484 	EXP 	window1: blendMode = 'avg'
31.6651 	EXP 	window1: blendMode = 'avg'
31.6818 	EXP 	window1: blendMode = 'avg'
31.6983 	EXP 	window1: blendMode = 'avg'
31.7149 	EXP 	window1: blendMode = 'avg'
31.7318 	EXP 	window1: blendMode = 'avg'
31.7628 	EXP 	polygon: autoDraw = True
31.7628 	EXP 	Fixation_cross2: autoDraw = False
33.2000 	DATA 	Keypress: space
33.2024 	EXP 	New trial (rep=0, index=1): {'blue': 0.0, 'trial': 2, 'green': 0.75439314164221283, 'red': 1.0}
33.2121 	EXP 	window1: recordFrameIntervals = False
33.2130 	EXP 	window1: blendMode = 'avg'
33.2184 	EXP 	inducer_stimulus: autoDraw = False
33.2184 	EXP 	Noise_patch: autoDraw = False
33.2184 	EXP 	polygon: autoDraw = False
33.2184 	EXP 	Fixation_cross1: autoDraw = False
33.2184 	EXP 	Fixation_cross2: autoDraw = False
33.2184 	EXP 	inducer_stimulus: fillColor = '[ 1.          0.75439314  0.        ] (rgb)'
33.2184 	EXP 	inducer_stimulus: lineColor = '[ 1.          0.75439314  0.        ] (rgb)'
33.2184 	EXP 	Noise_patch: image = array([[-0.3470877 ,  0.91771087, -0.18146295, ..., -0.6633613 ,
         0.73115777, -0.56942377],
       [-0.22776532,  0.25761472, -0.62319164, ..., -0.62723511,
         0.18427283,  0.84131163],
       [ 0.94380818,  0.19053648,  0.33068247, ..., -0.79561602,
        -0.2733037 ,  0.50737651],
       ..., 
       [-0.15759021, -0.14236882,  0.72839933, ...,  0.14800581,
         0.86387124, -0.91311508],
       [ 0.0823569 ,  0.00562593, -0.58118255, ...,  0.02542725,
         0.66887614,  0.3710498 ],
       [-0.41167945, -0.62472988, -0.94283227, ..., -0.42686594,
         0.10859713, -0.15753663]])
33.2184 	EXP 	Fixation_cross1: autoDraw = True
33.2200 	EXP 	window1: recordFrameIntervals = False
33.6924 	EXP 	window1: blendMode = 'avg'
33.7010 	EXP 	window1: blendMode = 'avg'
33.7145 	EXP 	window1: blendMode = 'avg'
33.7312 	EXP 	window1: blendMode = 'avg'
33.7477 	EXP 	window1: blendMode = 'avg'
33.7645 	EXP 	window1: blendMode = 'avg'
33.7812 	EXP 	window1: blendMode = 'avg'
33.7978 	EXP 	window1: blendMode = 'avg'
33.8144 	EXP 	window1: blendMode = 'avg'
33.8311 	EXP 	window1: blendMode = 'avg'
33.8479 	EXP 	window1: blendMode = 'avg'
33.8643 	EXP 	window1: blendMode = 'avg'
33.8810 	EXP 	window1: blendMode = 'avg'
33.8977 	EXP 	window1: blendMode = 'avg'
33.9144 	EXP 	window1: blendMode = 'avg'
33.9312 	EXP 	window1: blendMode = 'avg'
33.9476 	EXP 	window1: blendMode = 'avg'
33.9643 	EXP 	window1: blendMode = 'avg'
33.9810 	EXP 	window1: blendMode = 'avg'
33.9978 	EXP 	window1: blendMode = 'avg'
34.0142 	EXP 	window1: blendMode = 'avg'
34.0310 	EXP 	window1: blendMode = 'avg'
34.0476 	EXP 	window1: blendMode = 'avg'
34.0643 	EXP 	window1: blendMode = 'avg'
34.0810 	EXP 	window1: blendMode = 'avg'
34.0977 	EXP 	window1: blendMode = 'avg'
34.1144 	EXP 	window1: blendMode = 'avg'
34.1310 	EXP 	window1: blendMode = 'avg'
34.1476 	EXP 	window1: blendMode = 'avg'
34.1642 	EXP 	window1: blendMode = 'avg'
34.1809 	EXP 	window1: blendMode = 'avg'
34.1976 	EXP 	window1: blendMode = 'avg'
34.2143 	EXP 	window1: blendMode = 'avg'
34.2310 	EXP 	window1: blendMode = 'avg'
34.2478 	EXP 	window1: blendMode = 'avg'
34.2644 	EXP 	window1: blendMode = 'avg'
34.2811 	EXP 	window1: blendMode = 'avg'
34.2977 	EXP 	window1: blendMode = 'avg'
